"exam_date"	"exam_year"	"exam_month"	"has_order"	"has_order_b"	"ex_on_behalf"	"count_exts"	"count_names"	"ext_gender"	"names_gender"	"has_child16"	"child16_only"	"b_child16"	"exam_type"	"exam_type_bsv"	"ext_type"	"bastardy_s"	"exam_id"	"rv_id"	"multi_rv_id"
"1776-05-01"	1776	5	"no"	0	1	1	2	"f"	"fm"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358070366"	""	""
"1776-05-02"	1776	5	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358070367"	"WCCDRV36901_0590"	""
"1776-05-14"	1776	5	"yes"	1	0	1	4	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358070371"	"WCCDRV36901_0592"	""
"1776-05-14"	1776	5	"yes"	1	0	1	2	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358070372"	"WCCDRV36901_0591"	""
"1776-05-17"	1776	5	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358070373"	"WCCDRV36901_0593"	""
"1776-05-20"	1776	5	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080057"	""	""
"1776-05-22"	1776	5	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080054"	"WCCDRV36901_0594"	""
"1776-05-28"	1776	5	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080055"	""	""
"1776-05-28"	1776	5	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080056"	""	""
"1776-06-00"	1776	6	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080066"	""	""
"1776-06-11"	1776	6	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080058"	"WCCDRV36901_0595"	""
"1776-06-17"	1776	6	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080059"	"WCCDRV36901_0597"	""
"1776-06-17"	1776	6	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080060"	"WCCDRV36901_0596"	""
"1776-06-17"	1776	6	"yes"	1	1	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358080061"	"WCCDRV36901_0598"	""
"1776-06-18"	1776	6	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080062"	""	""
"1776-06-20"	1776	6	"yes"	1	1	1	2	"m"	"m"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358080063"	"WCCDRV36901_0599"	""
"1776-06-21"	1776	6	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080064"	""	""
"1776-06-22"	1776	6	"yes"	1	0	1	4	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080065"	"WCCDRV36901_0600"	""
"1776-07-16"	1776	7	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080067"	""	""
"1776-07-16"	1776	7	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080068"	""	""
"1776-07-20"	1776	7	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080069"	"WCCDRV36901_0601"	""
"1776-07-29"	1776	7	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080070"	""	""
"1776-08-03"	1776	8	"no"	0	0	1	1	"f"	"f"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080071"	""	""
"1776-08-09"	1776	8	"no"	0	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080072"	""	""
"1776-08-14"	1776	8	"no"	0	0	1	3	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080073"	""	""
"1776-08-15"	1776	8	"no"	0	0	1	2	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080074"	""	""
"1776-08-20"	1776	8	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080075"	"WCCDRV36901_0603"	""
"1776-08-22"	1776	8	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080076"	"WCCDRV36901_0604"	""
"1776-09-03"	1776	9	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080077"	"WCCDRV36901_0605"	""
"1776-09-04"	1776	9	"yes"	1	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080078"	"WCCDRV36901_0605"	""
"1776-09-09"	1776	9	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080079"	"WCCDRV36901_0606"	""
"1776-09-16"	1776	9	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080080"	"WCCDRV36901_0607"	""
"1776-09-18"	1776	9	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080081"	""	""
"1776-09-30"	1776	9	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080082"	""	""
"1776-09-30"	1776	9	"no"	0	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080083"	""	""
"1776-10-01"	1776	10	"no"	0	0	1	3	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080084"	""	""
"1776-10-08"	1776	10	"no"	0	0	1	4	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080085"	""	""
"1776-10-08"	1776	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080086"	""	""
"1776-10-09"	1776	10	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080087"	""	""
"1776-10-09"	1776	10	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080088"	"WCCDRV36901_0608"	""
"1776-10-22"	1776	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080089"	""	""
"1776-10-23"	1776	10	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080090"	"WCCDRV36901_0609"	""
"1776-10-29"	1776	10	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080091"	""	""
"1776-10-31"	1776	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080092"	""	""
"1776-11-01"	1776	11	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080093"	"WCCDRV36901_0610"	""
"1776-11-05"	1776	11	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080094"	""	""
"1776-11-09"	1776	11	"no"	0	0	1	3	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080095"	""	""
"1776-11-20"	1776	11	"no"	0	0	1	4	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080096"	""	""
"1776-12-03"	1776	12	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080097"	"WCCDRV36901_0613"	""
"1776-12-06"	1776	12	"no"	0	0	1	5	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080098"	""	""
"1776-12-10"	1776	12	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080100"	""	""
"1776-12-16"	1776	12	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080101"	"WCCDRV36901_0614"	""
"1776-12-18"	1776	12	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080099"	""	""
"1777-01-00"	1777	1	"no"	0	0	1	2	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080110"	""	""
"1777-01-01"	1777	1	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080102"	"WCCDRV36901_0615"	""
"1777-01-06"	1777	1	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080103"	"WCCDRV36901_0616"	""
"1777-01-10"	1777	1	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080104"	"WCCDRV36901_0617"	""
"1777-01-13"	1777	1	"yes"	1	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080105"	"WCCDRV36901_0618"	""
"1777-01-13"	1777	1	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080106"	"WCCDRV36901_0619"	""
"1777-01-13"	1777	1	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080107"	""	""
"1777-01-13"	1777	1	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080108"	""	""
"1777-01-15"	1777	1	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080109"	""	""
"1777-01-16"	1777	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080202"	"WCCDRV36901_0679"	""
"1777-01-17"	1777	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080203"	"WCCDRV36901_0680"	""
"1777-01-24"	1777	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080111"	"WCCDRV36901_0620"	""
"1777-01-28"	1777	1	"yes"	1	1	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358080112"	"WCCDRV36901_0623"	""
"1777-01-29"	1777	1	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080113"	""	""
"1777-02-03"	1777	2	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080114"	""	""
"1777-02-05"	1777	2	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080115"	""	""
"1777-02-05"	1777	2	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080116"	""	""
"1777-02-07"	1777	2	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080117"	"WCCDRV36901_0621"	""
"1777-02-12"	1777	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080118"	"WCCDRV36901_0622"	""
"1777-02-18"	1777	2	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080119"	""	""
"1777-02-26"	1777	2	"no"	0	0	1	3	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080120"	""	""
"1777-03-05"	1777	3	"yes"	1	0	1	2	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080121"	"WCCDRV36901_0626"	""
"1777-03-05"	1777	3	"yes"	1	1	2	3	"m"	"m"	1	1	1	"settlement"	"sv"	"multi_on_behalf"	"bastard"	"WCCDEP358080122"	"WCCDRV36901_0624"	""
"1777-03-05"	1777	3	"yes"	1	0	1	5	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080123"	"WCCDRV36901_0625"	""
"1777-03-06"	1777	3	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080124"	""	""
"1777-03-06"	1777	3	"no"	0	0	1	5	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080125"	""	""
"1777-03-12"	1777	3	"no"	0	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080126"	""	""
"1777-03-15"	1777	3	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080127"	"WCCDRV36901_0627"	""
"1777-03-22"	1777	3	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080128"	"WCCDRV36901_0628"	""
"1777-03-24"	1777	3	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080131"	""	""
"1777-03-29"	1777	3	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080132"	""	""
"1777-03-31"	1777	3	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080133"	"WCCDRV36901_0629"	""
"1777-04-02"	1777	4	"yes"	1	1	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358080134"	"WCCDRV36901_0631"	""
"1777-04-02"	1777	4	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080135"	""	""
"1777-04-02"	1777	4	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080136"	"WCCDRV36901_0630"	""
"1777-04-03"	1777	4	"yes"	1	0	1	2	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080137"	"WCCDRV36901_0632"	""
"1777-04-10"	1777	4	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080138"	"WCCDRV36901_0633"	""
"1777-04-11"	1777	4	"yes"	1	1	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358080139"	"WCCDRV36901_0634"	"WCCDRV36901_0634 | WCCDRV36901_0635"
"1777-04-21"	1777	4	"yes"	1	1	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358080140"	"WCCDRV36901_0635"	"WCCDRV36901_0634 | WCCDRV36901_0635"
"1777-04-22"	1777	4	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080141"	""	""
"1777-04-23"	1777	4	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080142"	""	""
"1777-05-14"	1777	5	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080143"	"WCCDRV36901_0636"	""
"1777-05-19"	1777	5	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080144"	"WCCDRV36901_0637"	""
"1777-05-21"	1777	5	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080145"	""	""
"1777-05-23"	1777	5	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080146"	"WCCDRV36901_0638"	""
"1777-05-27"	1777	5	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080147"	""	""
"1777-05-30"	1777	5	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080148"	""	""
"1777-06-09"	1777	6	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080150"	""	""
"1777-06-21"	1777	6	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080151"	""	""
"1777-06-25"	1777	6	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080152"	"WCCDRV36901_0639"	""
"1777-06-27"	1777	6	"yes"	1	0	1	5	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080259"	"WCCDRV36901_0704"	""
"1777-06-29"	1777	6	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080149"	""	""
"1777-07-01"	1777	7	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080153"	"WCCDRV36901_0641"	""
"1777-07-09"	1777	7	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080154"	"WCCDRV36901_0642"	""
"1777-07-09"	1777	7	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080155"	"WCCDRV36901_0640"	""
"1777-07-10"	1777	7	"no"	0	0	1	4	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080156"	""	""
"1777-07-15"	1777	7	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080158"	""	""
"1777-07-19"	1777	7	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080159"	""	""
"1777-07-22"	1777	7	"yes"	1	1	1	2	"m"	"m"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358080157"	"WCCDRV36901_0643"	""
"1777-07-25"	1777	7	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080161"	""	""
"1777-07-29"	1777	7	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080160"	""	""
"1777-07-29"	1777	7	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080162"	""	""
"1777-07-30"	1777	7	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080163"	"WCCDRV36901_0644"	""
"1777-08-06"	1777	8	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080164"	"WCCDRV36901_0645"	""
"1777-08-07"	1777	8	"yes"	1	0	1	6	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080165"	"WCCDRV36901_0646"	""
"1777-08-14"	1777	8	"yes"	1	1	2	6	"fm"	"fm"	1	1	1	"settlement"	"sv"	"multi_on_behalf"	"bastard"	"WCCDEP358080166"	"WCCDRV36901_0647"	""
"1777-09-06"	1777	9	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080167"	""	""
"1777-09-26"	1777	9	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080168"	"WCCDRV36901_0648"	""
"1777-09-30"	1777	9	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080169"	"WCCDRV36901_0649"	""
"1777-09-30"	1777	9	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080170"	""	""
"1777-10-02"	1777	10	"yes"	1	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080171"	"WCCDRV36901_0650"	""
"1777-10-04"	1777	10	"yes"	1	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080172"	"WCCDRV36901_0651"	""
"1777-10-06"	1777	10	"no"	0	0	1	5	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080173"	""	""
"1777-10-15"	1777	10	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080174"	"WCCDRV36901_0652"	""
"1777-10-15"	1777	10	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080175"	""	""
"1777-10-20"	1777	10	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080176"	"WCCDRV36901_0653"	""
"1777-10-21"	1777	10	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080177"	"WCCDRV36901_0654"	""
"1777-10-24"	1777	10	"yes"	1	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080178"	"WCCDRV36901_0655"	""
"1777-11-01"	1777	11	"yes"	1	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080179"	"WCCDRV36901_0656"	""
"1777-11-11"	1777	11	"no"	0	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080180"	""	""
"1777-11-15"	1777	11	"no"	0	0	1	3	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080181"	""	""
"1777-11-15"	1777	11	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080182"	""	""
"1777-11-19"	1777	11	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358080183"	""	""
"1777-11-21"	1777	11	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080184"	""	""
"1777-11-24"	1777	11	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080185"	""	""
"1777-11-25"	1777	11	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080186"	"WCCDRV36901_0657"	""
"1777-11-28"	1777	11	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080187"	"WCCDRV36901_0659"	""
"1777-11-28"	1777	11	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080188"	""	""
"1777-11-28"	1777	11	"yes"	1	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080189"	"WCCDRV36901_0658"	""
"1777-12-00"	1777	12	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080201"	""	""
"1777-12-04"	1777	12	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080190"	"WCCDRV36901_0661"	""
"1777-12-04"	1777	12	"yes"	1	0	1	2	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080191"	"WCCDRV36901_0660"	""
"1777-12-09"	1777	12	"no"	0	0	1	3	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080192"	""	""
"1777-12-09"	1777	12	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080193"	"WCCDRV36901_0662"	""
"1777-12-10"	1777	12	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080194"	"WCCDRV36901_0663"	""
"1777-12-16"	1777	12	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080195"	"WCCDRV36901_0664"	""
"1777-12-17"	1777	12	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080196"	"WCCDRV36901_0665"	""
"1777-12-23"	1777	12	"yes"	1	0	1	4	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080197"	"WCCDRV36901_0666"	""
"1777-12-29"	1777	12	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080198"	"WCCDRV36901_0667"	""
"1777-12-30"	1777	12	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080199"	"WCCDRV36901_0678"	""
"1777-12-30"	1777	12	"no"	0	0	1	1	"f"	"f"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080200"	""	""
"1778-01-24"	1778	1	"no"	0	0	1	3	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358080204"	""	""
"1778-01-26"	1778	1	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080207"	""	""
"1778-01-29"	1778	1	"yes"	1	0	1	5	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080208"	"WCCDRV36901_0681"	""
"1778-02-04"	1778	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080211"	"WCCDRV36901_0682"	""
"1778-02-05"	1778	2	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358080212"	"WCCDRV36901_0683"	""
